1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
3
3
3
3
3
3
3
3
3
3
3
4
4
4
5
6
6
7
7
7
7
8
8
8
8
9
9
10
10
10
12
12
12
12
14
15
15
16
19
19
20
21
21
22
22
22
24
26
27
29
37
38
43
44
50
67
72
80
80
81
82
96
104
112
119
129
135
135
136
145
170
188
200
200
205
217
267
283
303
308
313
334
351
354
359
371
389
393
402
404
411
413
424
461
472
478
492
542
550
613
618
628
652
657
682
703
723
736
812
829
830
2033
